PV power,Direct-in-plane,Sun Height,Air Temperature,Wind speed,month,day,hour_minute
94.41,127.51,36.83,13.38,6.76,5,23,16
30.61,51.18,27.89,12.85,6.28,5,23,17
9.93,23.35,18.87,12.55,4.9,5,23,18
1.46,9.12,10.15,11.89,4.62,5,23,19
0.0,0.83,2.06,11.69,5.31,5,23,20
9.43,22.38,5.46,9.59,3.59,5,24,5
56.64,83.74,13.85,9.92,3.52,5,24,6
165.58,212.24,22.73,10.71,4.34,5,24,7
404.88,486.54,31.77,11.72,4.21,5,24,8
608.02,733.79,40.54,12.89,3.79,5,24,9
731.45,899.08,48.45,13.93,3.72,5,24,10
808.82,1011.47,54.6,15.03,3.72,5,24,11
830.47,1049.5,57.72,15.92,3.59,5,24,12
779.96,984.17,56.88,16.63,3.45,5,24,13
543.89,672.88,52.35,17.2,3.45,5,24,14
366.4,453.54,45.34,17.6,3.31,5,24,15
379.51,473.65,36.99,17.7,2.97,5,24,16
210.92,279.22,28.05,17.47,2.76,5,24,17
84.94,129.45,19.03,16.87,2.48,5,24,18
27.05,47.26,10.31,15.68,2.07,5,24,19
0.0,1.66,2.23,14.41,1.52,5,24,20
14.18,29.02,5.59,8.16,2.34,5,25,5
59.74,101.7,13.97,8.78,2.76,5,25,6
214.07,275.22,22.86,9.62,3.52,5,25,7
376.4,451.25,31.9,10.85,4.0,5,25,8
544.58,649.94,40.67,11.8,4.28,5,25,9
681.75,823.85,48.6,12.94,4.62,5,25,10
747.34,915.45,54.76,14.51,4.9,5,25,11
804.27,994.26,57.9,15.61,5.17,5,25,12
510.55,621.71,57.06,16.2,5.17,5,25,13
199.63,252.06,52.53,16.26,5.03,5,25,14
171.25,218.62,45.51,15.77,4.62,5,25,15
254.72,315.86,37.14,15.21,4.21,5,25,16
191.6,246.68,28.2,14.4,3.79,5,25,17
42.58,66.45,19.18,14.0,3.52,5,25,18
8.68,21.56,10.47,13.35,3.03,5,25,19
0.0,1.66,2.39,13.25,2.62,5,25,20
11.56,25.7,5.73,11.88,1.66,5,26,5
56.79,84.6,14.1,11.66,1.86,5,26,6
166.04,215.85,22.98,12.21,1.79,5,26,7
400.63,491.77,32.02,12.5,1.52,5,26,8
585.89,728.53,40.8,13.26,1.17,5,26,9
585.87,735.4,48.73,14.25,1.1,5,26,10
547.08,687.44,54.91,15.51,1.31,5,26,11
544.83,688.63,58.08,16.7,1.38,5,26,12
385.68,484.07,57.24,17.52,1.45,5,26,13
284.88,359.64,52.69,18.12,1.66,5,26,14
265.79,336.37,45.66,18.6,1.93,5,26,15
201.93,259.73,37.3,18.69,2.0,5,26,16
151.2,200.41,28.35,18.41,2.0,5,26,17
77.91,111.91,19.34,18.14,1.72,5,26,18
30.57,52.23,10.62,17.52,1.03,5,26,19
0.0,3.32,2.55,16.89,1.03,5,26,20
11.0,24.87,5.85,11.52,0.62,5,27,5
60.81,102.73,14.22,12.28,0.34,5,27,6
133.78,177.04,23.09,13.35,0.41,5,27,7
203.64,258.67,32.13,14.6,0.48,5,27,8
285.12,358.66,40.92,16.24,0.55,5,27,9
490.42,624.68,48.87,17.51,0.55,5,27,10
665.52,876.82,55.07,18.57,0.62,5,27,11
630.5,828.82,58.24,19.13,0.62,5,27,12
428.91,550.94,57.41,19.78,0.55,5,27,13
418.79,538.46,52.86,20.14,0.48,5,27,14
399.34,514.9,45.82,20.39,0.21,5,27,15
277.6,359.94,37.44,20.68,0.14,5,27,16
135.2,183.19,28.5,20.5,0.48,5,27,17
57.55,87.21,19.48,20.16,0.76,5,27,18
3.88,14.09,10.77,20.23,0.97,5,27,19
0.0,1.66,2.71,18.92,1.52,5,27,20
14.48,29.85,5.97,11.89,1.79,5,28,5
51.26,98.68,14.33,12.85,1.79,5,28,6
222.52,298.4,23.2,14.27,1.52,5,28,7
427.5,531.97,32.24,16.28,2.21,5,28,8
592.52,741.18,41.03,18.05,2.62,5,28,9
698.79,888.98,48.99,19.7,3.03,5,28,10
784.63,1012.59,55.21,21.01,3.52,5,28,11
815.37,1056.88,58.4,21.86,3.93,5,28,12
643.79,818.06,57.58,22.34,4.34,5,28,13
691.79,880.44,53.02,22.3,4.21,5,28,14
524.07,658.52,45.97,22.11,4.21,5,28,15
407.09,514.72,37.59,21.63,4.0,5,28,16
161.49,214.77,28.64,20.98,3.86,5,28,17
71.89,121.39,19.63,20.16,3.59,5,28,18
23.52,43.11,10.92,18.88,3.31,5,28,19
0.0,2.49,2.86,17.72,3.1,5,28,20
5.55,16.58,6.08,12.96,3.45,5,29,5
64.16,95.52,14.43,13.45,3.72,5,29,6
226.89,301.47,23.3,14.33,3.86,5,29,7
409.4,500.04,32.34,15.46,4.55,5,29,8
573.99,698.74,41.14,16.63,4.97,5,29,9
658.89,811.02,49.11,17.74,5.17,5,29,10
770.4,962.85,55.35,18.67,5.24,5,29,11
781.26,982.27,58.56,19.37,5.24,5,29,12
737.39,926.16,57.74,19.94,5.17,5,29,13
565.6,703.17,53.17,20.24,5.03,5,29,14
427.49,530.86,46.12,20.27,4.76,5,29,15
249.98,316.91,37.73,20.07,4.55,5,29,16
209.82,277.75,28.78,19.63,4.28,5,29,17
77.92,111.88,19.76,19.0,3.93,5,29,18
33.75,56.37,11.06,18.16,3.52,5,29,19
0.0,1.66,3.01,17.06,3.24,5,29,20
15.08,30.67,6.19,11.96,2.28,5,30,5
52.66,100.89,14.53,12.63,2.21,5,30,6
224.68,299.07,23.4,14.25,2.41,5,30,7
437.94,540.06,32.44,15.95,3.31,5,30,8
589.33,726.88,41.24,17.44,3.79,5,30,9
672.21,840.71,49.22,18.75,4.0,5,30,10
783.42,995.58,55.48,19.8,4.28,5,30,11
847.27,1087.91,58.71,20.53,4.48,5,30,12
791.72,1011.42,57.89,21.0,4.48,5,30,13
720.39,913.33,53.32,21.2,4.34,5,30,14
597.87,750.07,46.26,21.09,4.14,5,30,15
433.73,546.67,37.87,20.79,3.93,5,30,16
229.77,314.29,28.91,20.21,3.66,5,30,17
67.45,119.21,19.9,19.45,3.24,5,30,18
38.86,63.01,11.2,18.54,3.03,5,30,19
0.0,2.49,3.15,17.27,2.62,5,30,20
14.49,29.85,6.29,11.76,1.86,5,31,5
49.37,99.66,14.63,12.98,1.86,5,31,6
221.64,296.88,23.49,15.11,1.72,5,31,7
367.2,457.1,32.53,16.85,2.41,5,31,8
581.21,727.68,41.33,18.03,2.48,5,31,9
681.53,868.39,49.33,19.04,2.55,5,31,10
778.73,1009.26,55.6,20.41,2.97,5,31,11
798.33,1034.88,58.85,21.22,3.52,5,31,12
777.37,1001.18,58.04,21.36,3.79,5,31,13
693.17,884.0,53.47,21.72,3.79,5,31,14
575.88,727.54,46.4,21.91,3.66,5,31,15
423.15,537.95,38.0,21.94,3.38,5,31,16
231.83,322.75,29.05,21.76,3.17,5,31,17
53.6,108.41,20.03,21.38,2.76,5,31,18
29.53,51.4,11.33,20.33,2.21,5,31,19
0.0,4.97,3.29,19.15,1.72,5,31,20
14.5,29.85,6.38,11.67,1.66,6,1,5
70.0,106.93,14.71,12.56,1.17,6,1,6
221.1,298.53,23.57,15.37,0.83,6,1,7
410.25,518.27,32.61,17.31,1.1,6,1,8
569.61,728.45,41.42,18.93,1.17,6,1,9
702.46,922.91,49.43,20.21,1.31,6,1,10
729.82,973.14,55.72,21.36,1.31,6,1,11
644.33,850.01,58.98,22.3,1.45,6,1,12
343.62,442.12,58.18,22.81,1.66,6,1,13
515.72,667.75,53.61,23.05,1.72,6,1,14
548.54,709.83,46.53,23.4,1.93,6,1,15
343.54,443.41,38.13,23.53,2.14,6,1,16
215.46,294.12,29.17,23.37,2.14,6,1,17
91.64,132.45,20.16,22.86,1.72,6,1,18
42.07,67.98,11.46,21.7,1.86,6,1,19
1.74,9.95,3.42,20.35,1.86,6,1,20
17.22,33.99,6.47,14.62,0.55,6,2,5
66.4,107.71,14.8,14.23,0.69,6,2,6
220.76,298.53,23.65,15.55,1.03,6,2,7
409.88,516.89,32.69,17.54,1.38,6,2,8
569.71,722.2,41.51,19.05,1.79,6,2,9
710.02,920.04,49.53,20.38,2.14,6,2,10
759.7,995.88,55.83,21.44,2.41,6,2,11
811.0,1075.09,59.11,22.16,2.55,6,2,12
773.69,1017.41,58.32,22.61,2.76,6,2,13
546.59,697.54,53.74,22.84,3.17,6,2,14
603.56,766.72,46.66,22.73,3.66,6,2,15
333.64,423.93,38.25,22.23,3.86,6,2,16
176.65,234.48,29.3,21.58,3.93,6,2,17
97.64,141.19,20.28,20.74,3.59,6,2,18
19.23,37.31,11.59,19.11,3.52,6,2,19
0.0,2.49,3.55,17.75,3.24,6,2,20
9.86,23.21,6.56,11.97,3.66,6,3,5
58.22,85.78,14.87,11.85,3.86,6,3,6
111.93,147.64,23.72,11.62,4.14,6,3,7
75.57,105.06,32.76,11.87,4.69,6,3,8
151.49,192.47,41.58,12.38,5.79,6,3,9
166.77,210.12,49.61,12.65,6.07,6,3,10
153.47,194.86,55.93,12.29,5.17,6,3,11
265.68,324.69,59.23,12.96,4.83,6,3,12
348.59,423.33,58.45,14.29,4.97,6,3,13
397.76,482.4,53.87,14.93,4.97,6,3,14
565.16,685.27,46.78,15.64,5.1,6,3,15
387.98,475.22,38.37,16.1,5.17,6,3,16
238.65,316.98,29.42,15.89,5.03,6,3,17
102.36,142.62,20.4,15.19,4.69,6,3,18
40.54,63.84,11.71,13.7,4.48,6,3,19
0.0,2.49,3.68,12.88,3.86,6,3,20
9.45,22.38,6.63,9.19,2.62,6,4,5
49.64,74.11,14.94,9.38,2.83,6,4,6
70.85,98.78,23.79,9.92,4.34,6,4,7
87.83,118.53,32.83,10.11,4.0,6,4,8
153.19,193.37,41.65,10.47,3.93,6,4,9
55.21,80.82,49.69,10.97,3.79,6,4,10
105.71,140.08,56.03,11.92,4.07,6,4,11
68.38,96.98,59.35,12.59,4.0,6,4,12
116.01,152.65,58.58,12.98,3.86,6,4,13
162.4,206.53,53.99,13.53,4.14,6,4,14
243.54,299.97,46.9,13.84,4.9,6,4,15
210.86,262.81,38.49,13.82,4.21,6,4,16
170.48,217.98,29.53,13.76,4.41,6,4,17
39.75,62.86,20.52,13.71,4.21,6,4,18
33.33,54.72,11.83,12.97,3.38,6,4,19
0.7,7.46,3.8,12.66,4.0,6,4,20
14.65,29.85,6.7,9.87,3.52,6,5,5
48.0,72.07,15.01,9.88,3.52,6,5,6
139.8,179.72,23.85,10.27,4.34,6,5,7
239.46,291.54,32.89,10.62,4.34,6,5,8
66.61,94.29,41.72,11.07,4.28,6,5,9
587.88,704.85,49.77,11.62,4.14,6,5,10
312.33,378.04,56.12,12.35,4.41,6,5,11
609.87,734.96,59.46,12.75,4.83,6,5,12
679.98,824.04,58.69,13.62,5.17,6,5,13
226.91,280.75,54.11,13.91,5.38,6,5,14
379.81,457.26,47.02,13.93,5.79,6,5,15
439.99,527.53,38.6,12.72,6.34,6,5,16
225.94,286.13,29.64,12.08,6.21,6,5,17
105.6,147.17,20.63,11.5,5.93,6,5,18
32.49,53.06,11.94,10.3,5.66,6,5,19
1.1,8.29,3.92,9.32,5.17,6,5,20
18.6,34.82,6.77,7.09,5.24,6,6,5
8.38,20.65,15.06,7.58,4.55,6,6,6
59.06,84.41,23.9,8.29,4.9,6,6,7
58.02,83.51,32.94,9.49,6.9,6,6,8
52.55,77.22,41.78,10.04,7.1,6,6,9
93.39,124.82,49.84,10.61,7.52,6,6,10
112.66,147.27,56.21,11.25,6.69,6,6,11
157.52,198.45,59.56,11.53,6.69,6,6,12
159.5,201.14,58.81,12.14,7.03,6,6,13
180.32,225.39,54.23,12.74,7.1,6,6,14
158.08,200.25,47.13,12.83,6.48,6,6,15
165.2,208.39,38.71,12.8,6.28,6,6,16
163.56,207.81,29.75,12.58,6.0,6,6,17
105.0,143.83,20.74,12.06,5.03,6,6,18
2.73,11.61,12.05,11.43,4.69,6,6,19
5.62,16.58,4.03,10.92,4.41,6,6,20
11.73,25.7,6.83,9.42,3.24,6,7,5
17.84,34.12,15.12,9.58,4.28,6,7,6
65.52,92.49,23.95,9.73,4.41,6,7,7
72.34,100.57,32.99,10.05,4.21,6,7,8
263.56,318.96,41.83,10.78,4.14,6,7,9
67.94,96.08,49.9,11.63,4.0,6,7,10
132.03,170.61,56.28,12.23,3.79,6,7,11
225.19,279.14,59.65,13.2,3.66,6,7,12
389.02,473.04,58.91,14.22,3.93,6,7,13
336.03,411.21,54.33,14.83,3.79,6,7,14
210.73,264.42,47.23,15.06,3.59,6,7,15
106.45,142.78,38.81,14.79,3.38,6,7,16
83.47,115.84,29.85,14.83,3.24,6,7,17
70.68,100.7,20.84,14.49,2.97,6,7,18
47.23,72.13,12.16,13.7,2.62,6,7,19
7.08,19.07,4.13,13.28,2.69,6,7,20
7.78,19.9,6.88,9.37,1.93,6,8,5
36.89,58.37,15.16,9.36,2.07,6,8,6
92.98,124.64,24.0,9.51,2.0,6,8,7
179.57,223.93,33.03,9.9,2.0,6,8,8
265.84,324.08,41.88,10.75,2.07,6,8,9
698.85,860.77,49.96,11.25,2.21,6,8,10
804.43,1013.74,56.35,12.08,2.14,6,8,11
802.3,1021.79,59.74,12.83,1.86,6,8,12
791.99,1014.75,59.01,13.66,1.66,6,8,13
688.97,867.75,54.44,14.3,1.79,6,8,14
547.9,677.92,47.33,14.65,2.0,6,8,15
315.93,391.31,38.91,14.77,2.14,6,8,16
127.95,168.38,29.95,14.56,2.28,6,8,17
65.42,94.29,20.94,14.25,2.21,6,8,18
8.69,21.56,12.26,13.09,2.34,6,8,19
0.0,4.15,4.23,12.68,1.86,6,8,20
7.26,19.07,6.92,8.91,1.24,6,9,5
35.41,56.57,15.2,9.25,1.24,6,9,6
115.1,150.97,24.03,9.93,1.59,6,9,7
106.67,140.98,33.07,10.67,1.72,6,9,8
73.21,102.37,41.92,11.25,1.72,6,9,9
333.26,407.15,50.01,12.2,1.66,6,9,10
376.6,462.06,56.42,12.16,1.1,6,9,11
241.04,300.98,59.82,13.53,1.24,6,9,12
182.06,231.67,59.11,14.39,1.72,6,9,13
139.28,181.39,54.53,14.5,2.0,6,9,14
137.11,178.69,47.43,14.34,2.07,6,9,15
101.04,136.49,39.01,14.41,2.21,6,9,16
69.95,99.67,30.04,14.32,2.55,6,9,17
65.53,94.29,21.03,14.0,2.55,6,9,18
5.55,16.58,12.35,12.71,2.28,6,9,19
0.0,3.32,4.33,12.53,1.86,6,9,20
0.37,6.63,6.96,11.44,2.07,6,10,5
5.9,17.06,15.24,11.32,2.34,6,10,6
121.2,158.77,24.07,11.19,2.41,6,10,7
209.68,259.72,33.1,11.27,2.41,6,10,8
111.73,147.27,41.95,11.66,2.28,6,10,9
137.47,176.9,50.05,11.67,2.48,6,10,10
289.37,353.56,56.48,12.11,2.55,6,10,11
261.35,320.55,59.9,11.73,2.41,6,10,12
421.16,510.11,59.19,11.71,2.48,6,10,13
176.98,222.69,54.62,12.18,2.9,6,10,14
85.23,116.74,47.52,12.38,3.17,6,10,15
234.17,289.03,39.1,12.48,3.17,6,10,16
242.59,315.71,30.13,12.85,3.17,6,10,17
101.39,137.36,21.12,11.67,3.72,6,10,18
48.15,72.13,12.44,9.97,3.38,6,10,19
6.7,18.24,4.42,9.7,3.24,6,10,20
0.06,5.8,7.0,10.73,6.28,6,11,5
23.84,42.2,15.27,11.01,6.07,6,11,6
49.99,74.53,24.09,11.02,5.31,6,11,7
65.7,93.39,33.13,11.63,4.76,6,11,8
144.59,184.98,41.98,12.53,4.83,6,11,9
74.24,104.16,50.09,13.51,5.24,6,11,10
81.45,113.14,56.53,14.69,5.59,6,11,11
211.02,264.38,59.97,15.69,5.79,6,11,12
208.41,261.65,59.27,16.04,6.0,6,11,13
163.23,209.23,54.71,16.13,6.0,6,11,14
278.3,342.82,47.6,16.35,6.34,6,11,15
248.75,309.12,39.18,16.57,6.34,6,11,16
56.01,83.51,30.22,16.6,6.55,6,11,17
23.92,43.1,21.21,15.82,5.52,6,11,18
9.7,23.21,12.53,15.01,4.97,6,11,19
2.24,10.78,4.51,14.45,4.41,6,11,20
4.14,14.09,7.03,10.6,4.14,6,12,5
39.62,61.96,15.29,10.75,4.21,6,12,6
50.53,75.43,24.11,11.54,3.38,6,12,7
91.84,123.92,33.15,11.9,5.17,6,12,8
78.53,108.65,42.01,12.34,5.52,6,12,9
89.02,121.23,50.12,13.14,5.66,6,12,10
79.55,110.45,56.57,13.67,5.52,6,12,11
112.35,149.06,60.03,14.4,5.24,6,12,12
84.36,116.74,59.35,15.02,5.45,6,12,13
72.27,102.37,54.79,14.74,5.1,6,12,14
79.15,110.45,47.68,14.67,5.24,6,12,15
65.48,94.29,39.26,14.69,5.03,6,12,16
35.23,57.47,30.3,14.88,5.03,6,12,17
24.05,43.1,21.29,14.76,4.55,6,12,18
3.12,12.44,12.61,14.1,4.48,6,12,19
6.02,17.41,4.59,13.86,4.34,6,12,20
0.37,6.63,7.05,12.17,3.03,6,13,5
6.43,17.96,15.31,12.12,2.97,6,13,6
40.75,63.76,24.13,12.17,2.69,6,13,7
40.67,63.76,33.16,12.57,2.69,6,13,8
148.9,190.65,42.03,12.75,3.1,6,13,9
131.18,170.61,50.14,13.4,3.38,6,13,10
79.0,110.45,56.61,14.62,3.38,6,13,11
489.44,602.04,60.08,15.63,3.1,6,13,12
247.24,309.94,59.42,16.45,2.97,6,13,13
415.14,514.46,54.86,17.13,2.76,6,13,14
384.45,478.4,47.76,17.82,2.55,6,13,15
256.36,324.66,39.34,18.5,2.41,6,13,16
141.23,187.43,30.37,18.53,2.34,6,13,17
94.54,145.41,21.36,18.21,1.79,6,13,18
47.81,73.78,12.68,16.58,1.24,6,13,19
0.0,3.32,4.66,15.92,0.97,6,13,20
20.6,38.14,7.07,11.73,1.52,6,14,5
11.13,25.14,15.32,12.63,1.59,6,14,6
50.04,75.43,24.14,13.2,1.93,6,14,7
378.46,465.65,33.17,14.31,2.48,6,14,8
395.2,484.79,42.04,15.39,2.62,6,14,9
549.99,682.45,50.16,16.33,2.55,6,14,10
368.91,458.73,56.64,17.43,2.62,6,14,11
255.28,322.69,60.13,18.19,2.48,6,14,12
210.29,269.17,59.48,18.66,2.62,6,14,13
116.27,157.14,54.93,18.81,2.62,6,14,14
179.55,232.92,47.83,18.95,2.28,6,14,15
441.95,558.86,39.41,19.03,2.14,6,14,16
244.57,334.95,30.44,18.53,1.79,6,14,17
62.88,120.81,21.43,17.02,1.24,6,14,18
47.01,72.96,12.75,17.15,1.38,6,14,19
2.63,11.61,4.73,16.53,0.69,6,14,20
16.91,33.16,7.08,11.37,0.28,6,15,5
49.56,97.31,15.33,11.63,0.07,6,15,6
221.73,301.37,24.14,13.55,0.28,6,15,7
412.7,518.94,33.18,14.93,0.62,6,15,8
525.74,661.23,42.04,16.37,1.1,6,15,9
652.49,835.18,50.18,17.43,1.45,6,15,10
607.14,778.69,56.67,18.36,1.45,6,15,11
745.79,980.9,60.17,19.11,1.52,6,15,12
731.94,959.99,59.53,19.71,1.66,6,15,13
710.4,927.95,54.99,20.17,1.66,6,15,14
426.87,542.67,47.9,20.23,1.45,6,15,15
98.74,137.39,39.47,20.1,1.1,6,15,16
114.9,157.25,30.51,20.09,0.83,6,15,17
83.08,138.4,21.5,19.8,0.69,6,15,18
32.47,54.72,12.82,17.68,1.1,6,15,19
0.0,3.32,4.8,16.26,1.38,6,15,20
0.05,5.8,7.08,12.92,1.24,6,16,5
6.94,18.86,15.33,13.52,1.86,6,16,6
82.09,113.93,24.14,13.63,1.93,6,16,7
82.0,114.04,33.18,14.24,1.86,6,16,8
97.62,132.9,42.04,14.97,1.72,6,16,9
129.13,170.61,50.18,15.79,1.66,6,16,10
214.33,272.33,56.68,16.41,1.59,6,16,11
119.3,159.84,60.2,17.14,1.93,6,16,12
111.64,150.86,59.58,17.35,2.0,6,16,13
152.91,200.25,55.05,17.99,2.28,6,16,14
101.43,139.18,47.95,18.37,2.55,6,16,15
39.52,63.76,39.53,18.26,2.97,6,16,16
152.04,199.58,30.57,17.66,2.83,6,16,17
32.82,54.78,21.56,16.25,2.69,6,16,18
3.09,12.44,12.88,15.35,2.48,6,16,19
0.0,3.32,4.86,14.96,2.55,6,16,20
7.14,19.07,7.08,11.96,2.48,6,17,5
64.76,94.59,15.33,11.94,2.69,6,17,6
41.44,64.65,24.13,12.26,2.28,6,17,7
56.98,83.51,33.17,12.57,2.97,6,17,8
82.59,114.04,42.04,13.19,3.1,6,17,9
95.36,129.31,50.18,13.74,2.9,6,17,10
148.7,192.16,56.7,14.49,2.48,6,17,11
214.51,271.03,60.23,15.73,2.21,6,17,12
106.25,143.67,59.62,16.16,2.14,6,17,13
127.14,168.82,55.1,16.63,1.79,6,17,14
126.21,167.92,48.01,16.82,1.66,6,17,15
110.31,149.06,39.59,16.91,1.79,6,17,16
23.74,43.1,30.62,16.96,2.07,6,17,17
13.97,29.63,21.62,16.64,2.14,6,17,18
3.09,12.44,12.93,15.54,1.79,6,17,19
0.0,3.32,4.91,15.2,1.72,6,17,20
0.05,5.8,7.08,12.47,1.52,6,18,5
54.61,81.56,15.32,12.88,1.59,6,18,6
121.53,160.89,24.12,13.12,1.93,6,18,7
243.12,302.1,33.16,13.55,2.07,6,18,8
328.47,402.82,42.03,13.89,2.07,6,18,9
193.84,245.31,50.18,14.56,2.07,6,18,10
524.16,652.63,56.7,15.68,1.93,6,18,11
321.97,401.73,60.25,16.37,1.79,6,18,12
101.22,138.29,59.66,16.92,1.72,6,18,13
126.07,167.92,55.14,17.14,1.79,6,18,14
315.34,394.37,48.06,17.44,2.07,6,18,15
260.21,327.4,39.64,17.32,2.48,6,18,16
40.45,64.65,30.68,17.09,2.48,6,18,17
10.9,25.14,21.67,16.5,2.28,6,18,18
11.35,25.7,12.98,15.26,2.62,6,18,19
0.0,3.32,4.96,14.27,2.9,6,18,20
0.07,5.8,7.06,9.76,3.03,6,19,5
5.96,17.06,15.3,9.61,2.9,6,19,6
21.18,38.61,24.1,9.9,2.62,6,19,7
130.2,167.32,33.14,10.27,3.03,6,19,8
214.68,264.67,42.01,11.07,2.83,6,19,9
194.66,243.16,50.17,12.03,2.55,6,19,10
229.75,285.69,56.7,13.38,2.48,6,19,11
323.98,400.02,60.26,14.6,2.14,6,19,12
295.34,367.63,59.68,15.85,2.21,6,19,13
243.3,305.51,55.18,16.69,2.97,6,19,14
300.31,373.33,48.1,16.95,3.1,6,19,15
234.79,295.35,39.68,16.9,3.38,6,19,16
127.3,168.41,30.72,16.19,3.38,6,19,17
67.37,97.14,21.71,15.51,3.17,6,19,18
13.69,29.02,13.03,14.56,2.69,6,19,19
8.12,20.73,5.0,13.85,2.28,6,19,20
18.94,35.65,7.05,9.76,2.21,6,20,5
69.95,106.33,15.28,10.6,2.28,6,20,6
163.24,210.95,24.08,12.0,3.52,6,20,7
260.55,318.82,33.12,13.26,5.31,6,20,8
234.08,288.19,41.99,13.72,5.52,6,20,9
417.75,501.79,50.15,14.34,6.14,6,20,10
310.06,377.34,56.69,14.82,6.48,6,20,11
340.64,414.64,60.27,16.13,7.45,6,20,12
192.63,243.35,59.71,16.71,8.07,6,20,13
81.58,114.04,55.21,16.67,8.28,6,20,14
53.92,80.82,48.14,16.27,8.14,6,20,15
75.2,105.96,39.72,15.46,8.14,6,20,16
30.38,51.18,30.76,14.36,7.38,6,20,17
11.73,26.04,21.75,13.33,7.38,6,20,18
3.14,12.44,13.07,13.36,7.31,6,20,19
0.0,3.32,5.04,13.31,6.62,6,20,20
20.01,37.31,7.02,11.66,4.28,6,21,5
22.33,40.41,15.25,12.0,4.69,6,21,6
137.87,179.46,24.05,12.38,3.79,6,21,7
255.18,312.82,33.09,12.57,3.93,6,21,8
315.53,383.5,41.97,13.55,3.93,6,21,9
598.42,728.68,50.13,14.56,4.07,6,21,10
221.29,276.82,56.68,15.4,4.28,6,21,11
656.62,810.0,60.27,15.98,4.28,6,21,12
429.64,525.62,59.72,16.38,4.55,6,21,13
648.81,792.48,55.24,15.98,5.17,6,21,14
296.86,364.58,48.17,15.88,5.38,6,21,15
351.44,430.27,39.76,15.71,5.03,6,21,16
254.83,336.98,30.8,15.77,4.97,6,21,17
66.01,95.18,21.79,15.26,4.41,6,21,18
49.03,74.61,13.1,14.85,3.59,6,21,19
8.64,21.56,5.07,14.17,2.62,6,21,20
9.28,22.38,6.99,12.51,6.0,6,22,5
38.48,61.06,15.22,13.01,6.0,6,22,6
32.6,53.88,24.02,13.68,5.59,6,22,7
46.25,70.94,33.05,14.19,5.17,6,22,8
118.25,156.25,41.93,15.16,6.28,6,22,9
310.95,380.19,50.1,15.83,5.86,6,22,10
320.88,392.9,56.66,16.0,5.59,6,22,11
166.11,212.82,60.26,16.18,5.38,6,22,12
186.59,237.06,59.73,16.71,5.79,6,22,13
123.49,163.43,55.26,16.71,6.07,6,22,14
163.5,210.29,48.2,17.06,6.28,6,22,15
219.15,275.36,39.79,16.63,4.9,6,22,16
60.46,88.9,30.83,16.42,5.17,6,22,17
102.64,141.76,21.82,16.83,6.14,6,22,18
27.6,48.08,13.13,16.69,5.24,6,22,19
0.04,5.8,5.09,16.05,5.38,6,22,20
0.04,5.8,6.96,14.26,2.48,6,23,5
9.83,23.35,15.18,14.21,2.14,6,23,6
72.29,102.37,23.98,14.0,2.28,6,23,7
61.76,89.8,33.02,14.12,2.76,6,23,8
79.11,110.45,41.9,14.32,3.31,6,23,9
153.82,197.55,50.07,14.47,3.79,6,23,10
91.89,125.71,56.63,14.88,3.66,6,23,11
113.06,150.86,60.25,15.6,4.14,6,23,12
117.58,156.25,59.73,15.87,4.48,6,23,13
174.42,222.69,55.27,15.78,3.93,6,23,14
93.92,128.41,48.22,15.57,4.07,6,23,15
130.81,171.51,39.81,15.56,4.28,6,23,16
56.94,84.41,30.85,15.68,4.69,6,23,17
10.96,25.14,21.84,15.68,4.69,6,23,18
41.6,65.49,13.15,14.92,3.38,6,23,19
0.0,3.32,5.11,14.73,3.17,6,23,20
0.35,6.63,6.92,13.86,1.52,6,24,5
9.25,22.45,15.14,13.81,1.31,6,24,6
27.55,47.59,23.94,13.86,1.1,6,24,7
60.13,88.0,32.97,14.14,1.31,6,24,8
348.63,430.78,41.85,14.63,1.31,6,24,9
329.82,410.43,50.03,15.37,1.17,6,24,10
545.47,691.96,56.6,16.38,0.97,6,24,11
326.52,414.15,60.23,17.6,0.48,6,24,12
216.63,280.29,59.72,18.73,0.21,6,24,13
295.89,380.43,55.28,19.55,0.14,6,24,14
271.17,350.08,48.23,20.32,0.21,6,24,15
138.93,186.79,39.83,20.47,0.41,6,24,16
104.76,145.22,30.87,20.69,0.83,6,24,17
66.22,98.05,21.86,20.57,1.17,6,24,18
10.0,24.04,13.17,19.11,1.59,6,24,19
0.0,3.32,5.13,18.43,1.79,6,24,20
9.77,23.21,6.87,13.55,1.45,6,25,5
65.03,96.85,15.09,14.22,1.24,6,25,6
170.85,226.16,23.89,15.12,1.66,6,25,7
246.46,310.54,32.92,16.38,1.79,6,25,8
506.11,632.99,41.81,17.56,1.86,6,25,9
560.53,710.67,49.98,18.9,1.86,6,25,10
727.89,956.61,56.56,20.2,1.59,6,25,11
649.95,860.37,60.2,21.41,1.03,6,25,12
546.76,718.64,59.71,22.19,0.76,6,25,13
265.48,346.36,55.28,22.38,0.28,6,25,14
269.68,352.12,48.24,22.38,0.07,6,25,15
239.58,313.92,39.85,22.72,0.41,6,25,16
166.25,223.74,30.89,22.46,0.55,6,25,17
102.12,146.1,21.88,21.74,0.48,6,25,18
2.97,12.44,13.18,21.05,0.83,6,25,19
0.0,3.32,5.13,20.08,0.76,6,25,20
11.42,25.7,6.82,14.06,1.03,6,26,5
28.14,48.49,15.04,14.65,1.17,6,26,6
44.99,70.04,23.84,15.84,1.45,6,26,7
